str_no_string|NO STRING!
str_ms_t_garrison_commander_long_descr_fac3|这 位 指 挥 官 是 城 市 的 军 事 统 帅 。 如 果 他 忠 实 地 履 行 了 自 己 的 职 责 ， 你 就 不 必 担 心 驻 军 。 
str_ms_t_garrison_commander_long_descr_fac4|指 挥 官 可 使 驻 军 军 容 整 肃 ， 令 行 禁 止 ， 万 一 遭 受 攻 击 ， 还 可 迅 速 征 召 民 兵 。 
str_ms_t_garrison_commander_long_descr_fac5|一 个 优 秀 的 指 挥 官 对 城 里 的 居 民 了 若 指 掌 ， 必 要 时 ， 可 以 在 眨 眼 间 将 所 有 人 武 装 完 毕 。 
str_ms_t_garrison_commander_remour_descr_fac1|指 挥 官 将 士 兵 训 练 得 如 此 纪 律 严 明 ， 他 们 甚 至 上 厕 所 都 要 走 行 军 队 列 。 
str_ms_t_garrison_commander_remour_descr_fac2|指 挥 官 前 几 天 训 练 了 部 队 ， 打 落 了 几 个 下 巴 ， 打 断 了 几 根 肋 骨 。 
str_ms_t_garrison_commander_remour_descr_fac3|感 谢 新 指 挥 官 ， 我 们 所 有 的 人 现 在 每 天 都 得 去 参 加 军 事 训 练 ， 没 有 一 个 人 留 下 做 这 些 工 作 了 。 
str_ms_t_garrison_commander_remour_descr_fac4|这 天 杀 的 新 指 挥 官 ！ 他 用 严 酷 的 训 练 将 无 辜 的 市 民 折 磨 得 半 死 ， 好 像 他 们 是 新 兵 似 的 … … 
str_ms_t_garrison_commander_remour_descr_fac5|这 新 指 挥 官 是 个 狠 角 色 。 他 给 小 伙 子 们 发 练 习 棍 让 他 们 自 己 做 长 枪 ， 同 时 命 令 他 们 绕 着 场 地 跑 到 累 垮 为 止 。 
str_ms_t_upgrade_officer_infantry_short_descr_fac1|步 兵 指 挥 官 
str_ms_t_upgrade_officer_infantry_short_descr_fac2|步 兵 指 挥 官 
str_ms_t_upgrade_officer_infantry_short_descr_fac3|步 兵 指 挥 官 
str_ms_t_upgrade_officer_infantry_short_descr_fac4|步 兵 指 挥 官 
str_ms_t_upgrade_officer_infantry_short_descr_fac5|步 兵 指 挥 官 
str_ms_t_upgrade_officer_infantry_long_descr_fac1|士 兵 们 总 需 要 指 挥 官 来 维 持 军 纪 ， 训 练 新 兵 。 
str_ms_t_upgrade_officer_infantry_long_descr_fac2|射 手 们 总 需 要 指 挥 官 来 维 持 军 纪 ， 训 练 新 兵 。 
str_ms_t_upgrade_officer_infantry_long_descr_fac3|的 确 骑 兵 更 具 威 力 ， 但 步 兵 也 一 样 不 可 小 觑 。 
str_ms_t_upgrade_officer_infantry_long_descr_fac4|步 兵 总 需 要 指 挥 官 来 维 持 军 纪 ， 训 练 新 兵 。 
str_ms_t_upgrade_officer_infantry_long_descr_fac5|哥 萨 克 总 需 要 指 挥 官 来 维 持 军 纪 ， 训 练 新 兵 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac1|据 说 ， 勇 士 们 有 了 新 指 挥 官 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac2|据 说 ， 一 位 新 指 挥 官 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac3|忠 于 职 守 的 军 人 只 会 争 论 下 个 春 天 该 进 攻 何 处 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac4|人 们 说 一 位 新 步 兵 指 挥 官 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac5|据 说 ， 一 位 新 指 挥 官 已 被 任 命 。 
str_ms_t_upgrade_officer_cavalry_short_descr_fac1|骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_short_descr_fac2|骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_short_descr_fac3|骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_short_descr_fac4|骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_short_descr_fac5|骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_long_descr_fac1|骑 马 作 战 的 技 能 需 要 培 养 以 及 知 识 。 没 有 合 适 的 训 练 ， 骑 兵 成 员 就 不 会 很 优 秀 。 
str_ms_t_upgrade_officer_cavalry_long_descr_fac2|骑 马 作 战 的 技 能 需 要 培 养 以 及 知 识 。 没 有 合 适 的 训 练 ， 骑 兵 成 员 就 不 会 很 优 秀 。 
str_ms_t_upgrade_officer_cavalry_long_descr_fac3|骑 马 作 战 的 技 能 需 要 培 养 以 及 知 识 。 没 有 合 适 的 训 练 ， 骑 兵 成 员 就 不 会 很 优 秀 。 
str_ms_t_upgrade_officer_cavalry_long_descr_fac4|骑 马 作 战 的 技 能 需 要 培 养 以 及 知 识 。 没 有 合 适 的 训 练 ， 骑 兵 成 员 就 不 会 很 优 秀 。 
str_ms_t_upgrade_officer_cavalry_long_descr_fac5|骑 马 作 战 的 技 能 需 要 培 养 以 及 知 识 。 没 有 合 适 的 训 练 ， 骑 兵 成 员 就 不 会 很 优 秀 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac1|许 多 人 都 在 谈 论 新 任 的 骑 兵 队 长 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac2|许 多 人 都 在 谈 论 新 任 的 骑 兵 指 挥 官 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac3|许 多 人 都 在 谈 论 新 任 的 将 军 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac4|许 多 人 都 在 谈 论 那 位 龙 骑 兵 队 长 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac5|许 多 人 都 在 谈 论 新 任 的 军 官 。 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac1|卫 队 指 挥 官 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac2|卫 队 指 挥 官 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac3|卫 队 指 挥 官 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac4|卫 队 指 挥 官 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac5|卫 队 指 挥 官 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac1|军 中 应 有 一 位 队 长 来 维 持 军 纪 ， 训 练 新 兵 。 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac2|团 指 挥 官 的 任 务 是 训 练 士 兵 备 战 — — 操 练 他 们 持 矛 、 射 击 。 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac3|用 滑 膛 枪 射 击 不 是 件 容 易 的 事 。 为 此 请 来 了 土 耳 其 教 官 训 练 新 兵 。 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac4|指 挥 官 必 须 时 刻 监 督 步 兵 ， 维 持 军 纪 ， 训 练 新 兵 。 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac5|指 挥 官 必 须 时 刻 监 督 其 麾 下 的 哥 萨 克 ， 维 持 军 纪 ， 训 练 新 兵 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac1|据 说 ， 一 位 新 步 兵 指 挥 官 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac2|据 说 ， 一 位 新 射 手 指 挥 官 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac3|滑 膛 枪 的 枪 声 时 不 时 传 进 城 里 — — 新 教 头 把 新 兵 训 练 得 不 错 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac4|据 说 ， 一 位 新 步 兵 队 长 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac5|据 说 ， 一 位 新 指 挥 官 已 被 任 命 。 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac1|重 骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac2|重 骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac3|重 骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac4|重 骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac5|重 骑 兵 指 挥 官 
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac1|重 骑 兵 指 挥 官 的 任 务 是 训 练 哥 萨 克 并 确 保 他 们 能 准 确 地 射 击 。 
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac2|指 挥 官 的 任 务 很 简 单 ， 从 平 民 骑 手 中 挑 选 民 兵 至 军 中 效 力 。 
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac3|训 练 精 英 武 士 花 销 不 小 ， 但 他 们 绝 对 值 得 所 花 开 支 。 
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac4|训 练 胸 甲 骑 兵 要 耗 费 大 量 时 间 金 钱 ， 但 这 物 有 所 值 。 几 乎 没 人 能 在 胸 甲 骑 兵 连 队 的 猛 攻 下 幸 存 。 
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac5|卫 兵 也 许 没 有 轻 骑 兵 那 样 剽 悍 ， 但 他 们 也 能 出 色 完 成 任 务 。 你 的 军 队 也 需 要 他 们 。 
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac1|关 于 新 指 挥 官 有 很 多 传 言 。 
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac2|关 于 新 指 挥 官 有 很 多 传 言 。 
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac3|城 里 有 不 少 热 闹 。 那 教 头 严 厉 地 训 练 他 手 下 的 新 武 士 ， 好 像 他 们 是 要 为 可 汗 本 人 而 战 似 的 。 
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac4|关 于 新 胸 甲 骑 兵 指 挥 官 有 很 多 传 言 。 
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac5|亲 卫 队 队 长 
str_ms_t_upgrade_officer_elite_guard_short_descr_fac1|亲 卫 队 队 长 
str_ms_t_upgrade_officer_elite_guard_short_descr_fac2|亲 卫 队 队 长 
str_ms_t_upgrade_officer_elite_guard_short_descr_fac3|亲 卫 队 队 长 
str_ms_t_upgrade_officer_elite_guard_short_descr_fac4|亲 卫 队 队 长 
str_ms_t_upgrade_officer_elite_guard_short_descr_fac5|亲 卫 队 队 长 
str_ms_t_upgrade_officer_elite_guard_long_descr_fac1|翼 骑 兵 理 应 被 认 为 是 波 兰 共 和 国 的 精 锐 。 军 中 即 使 只 有 一 连 的 翼 骑 兵 也 有 很 大 几 率 获 胜 。 
str_ms_t_upgrade_officer_elite_guard_long_descr_fac2|贵 族 骑 兵 装 备 精 良 ， 训 练 有 素 。 任 何 敌 人 都 将 在 其 猛 攻 下 殒 命 。 
str_ms_t_upgrade_officer_elite_guard_long_descr_fac3|我 们 的 重 骑 兵 被 认 为 冠 绝 欧 陆 ， 他 们 也 确 实 不 负 胜 名 。 
str_ms_t_upgrade_officer_elite_guard_long_descr_fac4|我 们 的 瑞 典 资 深 骑 兵 理 应 是 瑞 典 军 中 精 锐 。 
str_ms_t_upgrade_officer_elite_guard_long_descr_fac5|扎 波 罗 热 骑 兵 人 数 不 多 ， 但 其 出 色 的 战 技 与 严 明 的 纪 律 使 其 成 为 一 支 战 场 上 的 致 命 力 量 。 
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac1|许 多 人 都 在 谈 论 那 支 会 给 我 们 带 来 胜 利 的 新 军 队 。 
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac2|许 多 人 都 在 谈 论 那 支 会 给 我 们 带 来 胜 利 的 新 军 队 。 
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac3|许 多 人 都 在 谈 论 那 支 会 给 我 们 带 来 胜 利 的 新 军 队 。 
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac4|许 多 人 都 在 谈 论 那 支 会 给 我 们 带 来 胜 利 的 新 军 队 。 
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac5|许 多 人 都 在 谈 论 那 支 会 给 我 们 带 来 胜 利 的 新 军 队 。 
str_ms_t_upgrade_officer_mercenary_short_descr_fac1|佣 兵 队 长 
str_ms_t_upgrade_officer_mercenary_short_descr_fac2|佣 兵 队 长 
str_ms_t_upgrade_officer_mercenary_short_descr_fac3|佣 兵 队 长 
str_ms_t_upgrade_officer_mercenary_short_descr_fac4|佣 兵 队 长 
str_ms_t_upgrade_officer_mercenary_short_descr_fac5|佣 兵 队 长 
str_ms_t_upgrade_officer_mercenary_long_descr_fac1|佣 兵 总 归 是 有 用 的 。 他 们 是 经 受 过 风 吹 雨 打 的 人 ， 并 且 会 使 用 刀 剑 。 佣 兵 队 长 能 够 挑 选 出 附 近 最 优 秀 的 战 士 们 。 
str_ms_t_upgrade_officer_mercenary_long_descr_fac2|佣 兵 总 归 是 有 用 的 。 他 们 是 经 受 过 风 吹 雨 打 的 人 ， 并 且 会 使 用 刀 剑 。 佣 兵 队 长 能 够 挑 选 出 附 近 最 优 秀 的 战 士 们 。 
str_ms_t_upgrade_officer_mercenary_long_descr_fac3|佣 兵 总 归 是 有 用 的 。 他 们 是 经 受 过 风 吹 雨 打 的 人 ， 并 且 会 使 用 刀 剑 。 佣 兵 队 长 能 够 挑 选 出 附 近 最 优 秀 的 战 士 们 。 
str_ms_t_upgrade_officer_mercenary_long_descr_fac4|佣 兵 总 归 是 有 用 的 。 他 们 是 经 受 过 风 吹 雨 打 的 人 ， 并 且 会 使 用 刀 剑 。 佣 兵 队 长 能 够 挑 选 出 附 近 最 优 秀 的 战 士 们 。 
str_ms_t_upgrade_officer_mercenary_long_descr_fac5|佣 兵 总 归 是 有 用 的 。 他 们 是 经 受 过 风 吹 雨 打 的 人 ， 并 且 会 使 用 刀 剑 。 佣 兵 队 长 能 够 挑 选 出 附 近 最 优 秀 的 战 士 们 。 
str_ms_t_upgrade_officer_mercenary_remour_descr_fac1|这 座 城 市 由 各 个 民 族 混 合 而 成 ， 就 像 古 巴 比 伦 。 这 附 近 有 许 多 外 籍 佣 兵 。 
str_ms_t_upgrade_officer_mercenary_remour_descr_fac2|这 座 城 市 由 各 个 民 族 混 合 而 成 ， 就 像 古 巴 比 伦 。 这 附 近 有 许 多 外 籍 佣 兵 。 
str_ms_t_upgrade_officer_mercenary_remour_descr_fac3|这 座 城 市 由 各 个 民 族 混 合 而 成 ， 就 像 古 巴 比 伦 。 这 附 近 有 许 多 外 籍 佣 兵 。 
str_ms_t_upgrade_officer_mercenary_remour_descr_fac4|这 座 城 市 由 各 个 民 族 混 合 而 成 ， 就 像 古 巴 比 伦 。 这 附 近 有 许 多 外 籍 佣 兵 。 
str_ms_t_upgrade_officer_mercenary_remour_descr_fac5|这 座 城 市 由 各 个 民 族 混 合 而 成 ， 就 像 古 巴 比 伦 。 这 附 近 有 许 多 外 籍 佣 兵 。 
str_ms_v_mill_short_descr_fac1|磨 坊 
str_ms_v_mill_short_descr_fac2|磨 坊 
str_ms_v_mill_short_descr_fac3|磨 坊 
str_ms_v_mill_short_descr_fac4|磨 坊 
str_ms_v_mill_short_descr_fac5|磨 坊 
str_ms_v_mill_long_descr_fac1|自 从 人 们 学 会 了 烤 面 包 ， 磨 坊 便 成 了 收 入 的 好 来 源 。 
str_ms_v_mill_long_descr_fac2|自 从 人 们 学 会 了 烤 面 包 ， 磨 坊 便 成 了 收 入 的 好 来 源 。 
str_ms_v_mill_long_descr_fac3|自 从 人 们 学 会 了 烤 面 包 ， 磨 坊 便 成 了 收 入 的 好 来 源 。 
str_ms_v_mill_long_descr_fac4|自 从 人 们 学 会 了 烤 面 包 ， 磨 坊 便 成 了 收 入 的 好 来 源 。 
str_ms_v_mill_long_descr_fac5|自 从 人 们 学 会 了 烤 面 包 ， 磨 坊 便 成 了 收 入 的 好 来 源 。 
str_ms_v_mill_remour_descr_fac1|人 们 说 那 老 磨 坊 主 在 研 究 新 磨 坊 时 差 点 送 命 。 
str_ms_v_mill_remour_descr_fac2|磨 坊 主 散 步 谣 言 说 那 新 磨 坊 往 他 们 的 面 包 里 添 加 一 些 难 闻 的 原 料 。 
str_ms_v_mill_remour_descr_fac3|愿 安 拉 保 佑 ！ 如 今 城 里 有 了 多 家 磨 坊 ， 信 众 们 可 以 选 择 在 哪 磨 他 们 的 谷 物 。 
str_ms_v_mill_remour_descr_fac4|自 新 磨 坊 建 成 以 来 ， 面 粉 价 格 有 所 下 降 。 
str_ms_v_mill_remour_descr_fac5|谣 言 说 那 磨 坊 主 是 个 男 巫 … … 
str_ms_v_barn_short_descr_fac1|仓 库 
str_ms_v_barn_short_descr_fac2|仓 库 
str_ms_v_barn_short_descr_fac3|仓 库 
str_ms_v_barn_short_descr_fac4|仓 库 
str_ms_v_barn_short_descr_fac5|仓 库 
str_ms_v_barn_long_descr_fac1|你 可 以 把 谷 物 的 存 货 保 存 在 你 自 己 的 仓 库 里 ， 这 样 过 一 段 时 间 它 们 就 被 能 高 价 出 售 了 。 
str_ms_v_barn_long_descr_fac2|你 可 以 把 谷 物 的 存 货 保 存 在 你 自 己 的 仓 库 里 ， 这 样 过 一 段 时 间 它 们 就 被 能 高 价 出 售 了 。 
str_ms_v_barn_long_descr_fac3|你 可 以 把 谷 物 的 存 货 保 存 在 你 自 己 的 仓 库 里 ， 这 样 过 一 段 时 间 它 们 就 被 能 高 价 出 售 了 。 
str_ms_v_barn_long_descr_fac4|你 可 以 把 谷 物 的 存 货 保 存 在 你 自 己 的 仓 库 里 ， 这 样 过 一 段 时 间 它 们 就 被 能 高 价 出 售 了 。 
str_ms_v_barn_long_descr_fac5|你 可 以 把 谷 物 的 存 货 保 存 在 你 自 己 的 仓 库 里 ， 这 样 过 一 段 时 间 它 们 就 被 能 高 价 出 售 了 。 
str_ms_v_barn_remour_descr_fac1|人 们 说 领 主 在 那 仓 库 里 不 仅 存 了 谷 物 ， 更 有 黄 金 。 
str_ms_v_barn_remour_descr_fac2|我 听 说 昨 天 领 主 的 库 房 被 抢 了 ， 他 活 该 。 
str_ms_v_barn_remour_descr_fac3|那 贪 婪 的 伯 克 将 自 己 的 谷 仓 装 满 了 谷 物 ， 在 冬 末 以 三 倍 的 价 格 售 出 。 
str_ms_v_barn_remour_descr_fac4|我 们 的 领 主 像 狐 狸 一 样 狡 诈 。 他 将 谷 物 储 存 在 自 己 店 里 ， 以 抬 高 的 价 格 售 出 。 
str_ms_v_barn_remour_descr_fac5|耗 子 吃 掉 了 新 谷 仓 里 所 有 的 谷 物 ， 而 人 们 居 然 还 笑 不 可 抑 ！ 
str_ms_v_school_short_descr_fac1|学 校 
str_ms_v_school_short_descr_fac2|学 校 
str_ms_v_school_short_descr_fac3|学 校 
str_ms_v_school_short_descr_fac4|学 校 
str_ms_v_school_short_descr_fac5|学 校 
str_ms_v_school_long_descr_fac1|如 果 孩 子 们 被 教 授 算 术 、 写 作 和 宗 教 法 规 ， 他 们 就 会 成 长 为 忠 诚 的 好 臣 民 。 
str_ms_v_school_long_descr_fac2|如 果 孩 子 们 被 教 授 算 术 、 写 作 和 宗 教 法 规 ， 他 们 就 会 成 长 为 忠 诚 的 好 臣 民 。 
str_ms_v_school_long_descr_fac3|如 果 孩 子 们 被 教 授 算 术 、 写 作 和 宗 教 法 规 ， 他 们 就 会 成 长 为 忠 诚 的 好 臣 民 。 
str_ms_v_school_long_descr_fac4|如 果 孩 子 们 被 教 授 算 术 、 写 作 和 宗 教 法 规 ， 他 们 就 会 成 长 为 忠 诚 的 好 臣 民 。 
str_ms_v_school_long_descr_fac5|如 果 孩 子 们 被 教 授 算 术 、 写 作 和 宗 教 法 规 ， 他 们 就 会 成 长 为 忠 诚 的 好 臣 民 。 
str_ms_v_school_remour_descr_fac1|我 们 把 我 们 的 儿 子 送 到 学 校 去 了 。 现 在 我 们 将 不 得 不 花 我 们 所 有 的 钱 来 买 书 了 。 
str_ms_v_school_remour_descr_fac2|那 个 学 校 完 全 没 有 价 值 ， 而 且 我 们 的 孩 子 们 整 天 都 不 在 家 里 ， 谁 来 帮 忙 照 看 我 们 养 的 那 些 鹅 呢 ？ 
str_ms_v_school_remour_descr_fac3|我 们 的 孩 子 们 上 学 去 了 。 也 许 他 们 会 长 成 为 卡 迪 或 者 穆 夫 提 ？ 
str_ms_v_school_remour_descr_fac4|当 然 ， 读 书 对 孩 子 们 是 有 益 的 。 不 过 学 费 很 高 啊 … … 
str_ms_v_school_remour_descr_fac5|哥 萨 克 的 孩 子 读 书 是 没 用 的 。 但 是 如 果 我 们 的 领 主 说 这 很 重 要 ， 那 么 我 们 就 会 奉 命 送 他 们 去 学 校 。 
str_ms_v_secret_place_short_descr_fac1|秘 密 金 库 
str_ms_v_secret_place_short_descr_fac2|秘 密 金 库 
str_ms_v_secret_place_short_descr_fac3|秘 密 金 库 
str_ms_v_secret_place_short_descr_fac4|秘 密 金 库 
str_ms_v_secret_place_short_descr_fac5|秘 密 金 库 
str_ms_v_secret_place_long_descr_fac1|在 进 行 了 突 袭 之 后 ， 你 总 归 需 要 一 个 地 方 来 保 存 战 利 品 。 
str_ms_v_secret_place_long_descr_fac2|真 地 ， 你 人 越 多 ， 抢 东 西 就 越 轻 松 。 但 是 如 果 你 有 个 贮 藏 所 ， 你 就 能 更 好 地 保 护 你 的 货 物 。 
str_ms_v_secret_place_long_descr_fac3|在 这 些 艰 难 时 期 ， 秘 密 金 库 会 相 当 有 用 的 。 在 战 争 时 期 ， 连 大 麦 都 是 宝 物 。 
str_ms_v_secret_place_long_descr_fac4|在 秘 密 储 藏 所 ， 你 能 够 藏 起 你 的 补 给 品 ， 以 避 免 被 敌 人 抢 走 。 
str_ms_v_secret_place_long_descr_fac5|没 有 秘 密 仓 库 的 领 主 确 实 是 穷 领 主 。 毕 竟 ， 突 袭 者 们 只 会 拿 走 他 们 找 得 到 的 东 西 。 
str_ms_v_secret_place_remour_descr_fac1|人 们 说 长 老 在 某 处 藏 得 有 宝 藏 — — 整 整 二 十 泰 勒 哟 ！ 
str_ms_v_secret_place_remour_descr_fac2|长 老 把 所 有 的 伏 特 加 酒 都 藏 在 了 某 个 地 方 ， 搞 得 男 人 们 三 天 都 没 去 工 作 。 他 们 把 他 们 的 时 间 全 花 在 寻 找 那 个 隐 秘 地 点 了 ！ 
