str_no_string|NO STRING!
str_ms_t_protection_remour_descr_fac2|統 帥 昨 天 在 炫 耀 他 的 新 頭 盔 ， 聽 說 是 他 花 了 整 整 一 千 泰 勒 買 下 來 的 。 
str_ms_t_protection_remour_descr_fac3|我 們 的 伯 克 搞 到 了 副 新 盔 甲 ， 表 面 滿 是 金 飾 ！ 
str_ms_t_protection_remour_descr_fac4|盔 甲 匠 沒 有 接 到 任 何 新 命 令 。 他 正 按 之 前 的 命 令 為 整 個 騎 兵 團 打 造 盔 甲 ！ 
str_ms_t_protection_remour_descr_fac5|昨 天 謝 契 的 哥 薩 克 人 來 到 這 裡 ， 索 要 褲 子 和 整 捆 的 鎖 子 甲 。 
str_ms_t_groom_short_descr_fac1|馴 馬 師 
str_ms_t_groom_short_descr_fac2|馴 馬 師 
str_ms_t_groom_short_descr_fac3|馴 馬 師 
str_ms_t_groom_short_descr_fac4|馴 馬 師 
str_ms_t_groom_short_descr_fac5|馴 馬 師 
str_ms_t_groom_long_descr_fac1|所 有 的 部 下 都 需 要 好 馬 來 打 仗 。 而 一 個 了 解 馬 的 人 ， 就 像 黃 金 一 樣 珍 貴 。 
str_ms_t_groom_long_descr_fac2|所 有 的 部 下 都 需 要 好 馬 來 打 仗 。 而 一 個 了 解 馬 的 人 ， 就 像 黃 金 一 樣 珍 貴 。 
str_ms_t_groom_long_descr_fac3|所 有 的 部 下 都 需 要 好 馬 來 打 仗 。 而 一 個 了 解 馬 的 人 ， 就 像 黃 金 一 樣 珍 貴 。 
str_ms_t_groom_long_descr_fac4|所 有 的 部 下 都 需 要 好 馬 來 打 仗 。 而 一 個 了 解 馬 的 人 ， 就 像 黃 金 一 樣 珍 貴 。 
str_ms_t_groom_long_descr_fac5|所 有 的 部 下 都 需 要 好 馬 來 打 仗 。 而 一 個 了 解 馬 的 人 ， 就 像 黃 金 一 樣 珍 貴 。 
str_ms_t_groom_remour_descr_fac1|馴 馬 師 培 育 了 令 人 驚 歎 的 種 馬 。 他 說 明 天 要 把 它 們 帶 到 集 市 上 去 。 
str_ms_t_groom_remour_descr_fac2|昨 天 ， 一 匹 暴 躁 的 母 馬 把 領 主 從 它 背 上 掀 了 下 來 。 我 們 的 新 掌 馬 官 找 了 匹 更 溫 順 的 戰 馬 ， 於 是 我 們 的 指 揮 官 在 騎 行 時 睡 著 了 。 
str_ms_t_groom_remour_descr_fac3|伯 克 從 草 原 新 引 進 了 一 個 馬 群 。 我 們 在 這 城 裡 從 沒 見 過 這 樣 的 馬 ！ 
str_ms_t_groom_remour_descr_fac4|甚 至 騎 兵 們 也 來 我 們 城 買 馬 ！ 
str_ms_t_groom_remour_descr_fac5|我 們 的 牧 馬 人 飼 育 了 出 色 的 馬 匹 — — 盡 管 據 說 這 些 馬 是 他 從 韃 靼 人 那 偷 來 的 … … 
str_ms_t_advizer_short_descr_fac1|信 使 
str_ms_t_advizer_short_descr_fac2|信 使 
str_ms_t_advizer_short_descr_fac3|信 使 
str_ms_t_advizer_short_descr_fac4|信 使 
str_ms_t_advizer_short_descr_fac5|信 使 
str_ms_t_advizer_long_descr_fac1|手 邊 有 個 值 得 信 任 的 部 下 來 傳 達 命 令 ， 當 然 總 歸 是 件 好 事 。 
str_ms_t_advizer_long_descr_fac2|手 邊 有 個 值 得 信 任 的 部 下 來 傳 達 命 令 ， 當 然 總 歸 是 件 好 事 。 
str_ms_t_advizer_long_descr_fac3|手 邊 有 個 值 得 信 任 的 部 下 來 傳 達 命 令 ， 當 然 總 歸 是 件 好 事 。 
str_ms_t_advizer_long_descr_fac4|手 邊 有 個 值 得 信 任 的 部 下 來 傳 達 命 令 ， 當 然 總 歸 是 件 好 事 。 
str_ms_t_advizer_long_descr_fac5|手 邊 有 個 值 得 信 任 的 部 下 來 傳 達 命 令 ， 當 然 總 歸 是 件 好 事 。 
str_ms_t_advizer_remour_descr_fac1|飛 速 傳 播 的 流 言 說 一 個 信 使 帶 著 一 封 重 要 的 文 書 來 找 市 長 。 
str_ms_t_advizer_remour_descr_fac2|據 說 一 個 攜 帶 密 信 信 使 到 達 了 這 裡 。 這 到 底 和 什 麼 有 關 ， 沒 人 知 道 。 
str_ms_t_advizer_remour_descr_fac3|我 們 的 貝 伊 收 到 了 一 封 急 信 。 這 些 新 信 使 來 去 如 風 … … 
str_ms_t_advizer_remour_descr_fac4|今 天 ， 信 使 帶 來 了 些 信 — — 另 一 封 來 自 親 戚 那 的 信 … … 
str_ms_t_advizer_remour_descr_fac5|戰 爭 又 爆 發 了 ！ 信 使 們 像 瘋 了 一 樣 往 來 於 兩 城 間 ！ 
str_ms_t_secret_order_short_descr_fac1|警 衛 
str_ms_t_secret_order_short_descr_fac2|警 衛 
str_ms_t_secret_order_short_descr_fac3|警 衛 
str_ms_t_secret_order_short_descr_fac4|警 衛 
str_ms_t_secret_order_short_descr_fac5|警 衛 
str_ms_t_secret_order_long_descr_fac1|城 裡 有 人 可 以 找 出 罪 犯 並 將 其 繩 之 以 法 真 是 太 好 了 。 
str_ms_t_secret_order_long_descr_fac2|當 有 人 能 找 出 賊 並 審 判 他 們 時 ， 事 情 就 順 利 多 了 。 
str_ms_t_secret_order_long_descr_fac3|通 常 對 城 市 而 言 ， 穆 夫 提 比 指 揮 官 更 重 要 ， 他 可 以 依 伊 斯 蘭 律 法 處 理 民 怨 ， 並 第 一 時 間 覺 察 到 背 叛 行 為 。 
str_ms_t_secret_order_long_descr_fac4|警 衛 可 維 持 治 安 。 有 他 們 在 ， 反 叛 分 子 難 以 羅 織 陰 謀 ， 而 罪 犯 則 永 無 寧 日 。 
str_ms_t_secret_order_long_descr_fac5|哥 薩 克 性 如 烈 火 。 他 們 所 到 之 處 總 充 滿 著 爭 吵 。 城 中 若 沒 有 警 衛 ， 則 治 安 難 以 維 持 。 
str_ms_t_secret_order_remour_descr_fac1|現 在 ， 貪 污 者 躲 在 自 己 的 陰 影 裡 瑟 瑟 發 抖 。 我 們 的 新 監 察 官 確 實 是 個 狠 角 色 。 
str_ms_t_secret_order_remour_descr_fac2|如 果 我 們 的 警 衛 再 繼 續 這 麼 急 切 地 抓 捕 小 偷 ， 很 快 城 裡 一 般 人 都 會 丟 掉 耳 朵 的 。 
str_ms_t_secret_order_remour_descr_fac3|新 穆 夫 提 慈 悲 為 懷 。 他 本 可 以 將 這 叛 賊 釘 死 在 木 樁 上 的 ， 最 終 卻 判 他 絞 刑 。 
str_ms_t_secret_order_remour_descr_fac4|警 衛 指 控 一 位 富 有 的 商 人 叛 國 。 庭 審 會 很 激 烈 。 
str_ms_t_secret_order_remour_descr_fac5|昨 天 警 衛 審 訊 了 一 個 偷 馬 賊 ， 發 現 他 實 際 是 個 韃 靼 間 諜 。 自 然 ， 他 被 吊 死 了 … … 
str_ms_t_tax_supervisor_short_descr_fac1|稅 吏 
str_ms_t_tax_supervisor_short_descr_fac2|稅 吏 
str_ms_t_tax_supervisor_short_descr_fac3|稅 吏 
str_ms_t_tax_supervisor_short_descr_fac4|稅 吏 
str_ms_t_tax_supervisor_short_descr_fac5|稅 吏 
str_ms_t_tax_supervisor_long_descr_fac1|如 果 你 放 任 不 管 ， 市 民 們 一 個 子 的 稅 金 都 不 會 繳 。 這 就 是 為 什 麼 你 需 要 一 個 稅 吏 。 
str_ms_t_tax_supervisor_long_descr_fac2|一 個 好 主 計 官 確 實 對 得 起 他 的 薪 水 。 市 民 會 盡 量 地 逃 稅 ， 你 需 要 一 個 人 來 監 督 他 們 。 
str_ms_t_tax_supervisor_long_descr_fac3|城 裡 的 貿 易 日 益 興 隆 。 而 隨 著 商 業 發 展 ， 你 需 要 一 個 關 稅 總 管 ， 否 則 領 主 除 了 領 內 的 日 益 繁 榮 外 得 不 到 一 個 子 。 
str_ms_t_tax_supervisor_long_descr_fac4|馬 格 德 堡 的 居 民 實 在 是 被 慣 壞 了 ， 他 們 已 經 不 記 得 該 交 稅 了 。 一 個 好 稅 務 官 會 讓 他 們 記 起 來 的 … … 
str_ms_t_tax_supervisor_long_descr_fac5|戰 爭 、 叛 亂 與 襲 掠 … … 市 民 們 忘 了 要 付 稅 金 了 。 一 個 稅 吏 會 讓 他 們 喚 起 他 們 的 記 憶 的 … … 
str_ms_t_tax_supervisor_remour_descr_fac1|城 中 貴 族 們 已 出 離 憤 怒 了 ！ — — 他 們 被 要 求 向 金 庫 納 稅 。 
str_ms_t_tax_supervisor_remour_descr_fac2|昨 天 ， 主 計 官 來 農 莊 巡 查 ， 征 收 拖 欠 的 稅 款 。 他 帶 走 了 我 們 的 豬 和 兩 只 公 雞 。 
str_ms_t_tax_supervisor_remour_descr_fac3|偉 大 的 安 拉 啊 ！ 我 們 英 明 的 領 主 那 麼 關 心 他 的 子 民 ， 掠 走 了 他 們 剩 下 的 所 有 錢 。 我 所 有 的 錢 都 被 拿 去 交 稅 了 ， 現 在 我 甚 至 買 不 起 一 件 新 袍 子 ！ 
str_ms_t_tax_supervisor_remour_descr_fac4|當 然 了 ， 稅 務 負 擔 起 來 可 不 輕 松 。 但 讓 我 們 祈 禱 我 們 的 錢 不 要 被 用 於 宴 會 和 派 對 。 
str_ms_t_tax_supervisor_remour_descr_fac5|昨 天 ， 市 民 們 聚 集 起 來 去 痛 揍 了 稅 吏 。 自 他 負 責 稅 務 以 來 ， 城 裡 就 沒 安 生 過 。 
str_ms_t_trading_master_short_descr_fac1|商 人 
str_ms_t_trading_master_short_descr_fac2|商 人 
str_ms_t_trading_master_short_descr_fac3|商 人 
str_ms_t_trading_master_short_descr_fac4|商 人 
str_ms_t_trading_master_short_descr_fac5|商 人 
str_ms_t_trading_master_long_descr_fac1|如 果 你 讓 自 己 人 看 守 存 貨 ， 金 庫 的 收 入 會 增 加 的 。 
str_ms_t_trading_master_long_descr_fac2|一 個 可 靠 的 商 人 是 有 用 的 同 伴 。 他 會 帶 回 錢 — — 以 及 消 息 。 
str_ms_t_trading_master_long_descr_fac3|一 個 可 靠 的 商 隊 首 領 可 為 城 市 帶 來 繁 榮 。 他 照 看 商 人 們 ， 並 防 止 他 們 陷 入 騙 局 。 
str_ms_t_trading_master_long_descr_fac4|若 是 城 市 有 自 己 的 小 販 ， 購 物 會 更 加 便 宜 。 而 省 下 來 的 錢 使 金 庫 收 入 增 加 。 
str_ms_t_trading_master_long_descr_fac5|在 市 場 上 有 自 己 的 店 長 是 個 不 錯 的 主 意 ！ 讓 市 民 們 來 他 的 店 裡 消 費 ， 帶 來 額 外 收 入 。 
str_ms_t_trading_master_remour_descr_fac1|據 說 今 天 曝 出 了 一 樁 關 於 庫 房 存 貨 的 丑 聞 。 我 們 領 主 手 下 的 商 人 認 為 他 犯 了 盜 竊 了 罪 。 
str_ms_t_trading_master_remour_descr_fac2|又 一 位 商 人 退 出 了 生 意 圈 。 很 快 城 裡 就 會 只 剩 為 我 們 領 主 工 作 的 商 人 了 。 
str_ms_t_trading_master_remour_descr_fac3|傳 言 稱 商 隊 首 領 在 走 私 大 麻 。 毫 無 疑 問 他 做 得 到 這 ！ 他 可 是 處 在 我 們 領 主 的 保 護 下 的 … … 
str_ms_t_trading_master_remour_descr_fac4|新 來 的 小 販 正 在 把 城 裡 所 有 的 供 給 據 為 己 有 。 人 們 說 他 是 與 政 府 合 謀 的 。 
str_ms_t_trading_master_remour_descr_fac5|那 家 新 商 鋪 裡 的 伏 特 加 比 原 來 貴 了 三 倍 ， 但 我 們 能 怎 麼 樣 ？ — — 其 他 所 有 店 鋪 都 被 禁 止 出 售 烈 酒 。 
str_ms_t_priest_short_descr_fac1|高 階 神 官 
str_ms_t_priest_short_descr_fac2|高 階 神 官 
str_ms_t_priest_short_descr_fac3|高 階 神 官 
str_ms_t_priest_short_descr_fac4|高 階 神 官 
str_ms_t_priest_short_descr_fac5|高 階 神 官 
str_ms_t_priest_long_descr_fac1|在 一 座 以 主 教 椅 聞 名 的 城 市 裡 ， 領 主 自 然 可 以 享 受 到 特 定 的 好 處 。 
str_ms_t_priest_long_descr_fac2|如 果 你 指 派 自 己 的 修 道 院 院 長 ， 對 付 居 民 們 就 會 容 易 得 多 。 
str_ms_t_priest_long_descr_fac3|伊 瑪 目 是 信 眾 眼 中 的 最 高 權 威 。 如 果 他 讓 人 們 出 錢 ， 他 們 會 乖 乖 照 辦 ， 不 敢 有 任 何 怨 言 。 所 以 最 好 確 保 伊 瑪 目 是 你 的 人 。 
str_ms_t_priest_long_descr_fac4|隨 軍 的 本 堂 牧 師 至 關 重 要 ， 他 可 以 讀 禱 詞 ， 維 持 秩 序 。 同 時 ， 必 要 時 ， 他 還 可 以 協 助 稅 務 事 宜 。 
str_ms_t_priest_long_descr_fac5|一 個 舌 燦 蓮 花 的 牧 師 可 以 保 證 金 庫 充 裕 。 
str_ms_t_priest_remour_descr_fac1|有 傳 言 說 新 主 教 很 中 意 唱 詩 班 。 他 把 我 們 所 有 嗓 子 好 的 人 都 拉 進 他 的 教 堂 唱 詩 班 了 … … 
str_ms_t_priest_remour_descr_fac2|修 道 院 長 不 過 在 昨 天 為 領 主 之 子 施 洗 ， 傍 晚 他 就 幾 乎 能 說 出 只 言 片 語 了 。 
str_ms_t_priest_remour_descr_fac3|昨 天 伊 瑪 目 布 道 時 說 安 拉 對 那 些 不 肯 交 稅 的 人 感 到 震 怒 。 
str_ms_t_priest_remour_descr_fac4|前 幾 天 ， 本 堂 牧 師 私 下 帶 人 掃 蕩 了 市 場 。 據 說 他 們 斂 到 了 三 倍 於 平 時 的 稅 金 。 
str_ms_t_priest_remour_descr_fac5|最 近 ， 牧 師 一 直 在 接 受 一 個 寡 婦 的 懺 悔 。 他 那 麼 熱 衷 於 減 輕 她 的 罪 孽 ， 以 致 現 在 她 要 分 娩 了 ！ 
str_ms_t_garrison_commander_short_descr_fac1|指 揮 官 
str_ms_t_garrison_commander_short_descr_fac2|指 揮 官 
str_ms_t_garrison_commander_short_descr_fac3|指 揮 官 
str_ms_t_garrison_commander_short_descr_fac4|指 揮 官 
str_ms_t_garrison_commander_short_descr_fac5|指 揮 官 
str_ms_t_garrison_commander_long_descr_fac1|城 堡 指 揮 官 必 須 時 刻 准 備 發 號 施 令 。 
str_ms_t_garrison_commander_long_descr_fac2|指 揮 官 在 任 何 城 市 都 是 重 要 人 物 。 他 統 帥 駐 軍 ， 並 會 在 必 要 時 征 召 民 兵 。 
str_ms_t_garrison_commander_long_descr_fac3|這 位 指 揮 官 是 城 市 的 軍 事 統 帥 。 如 果 他 忠 實 地 履 行 了 自 己 的 職 責 ， 你 就 不 必 擔 心 駐 軍 。 
str_ms_t_garrison_commander_long_descr_fac4|指 揮 官 可 使 駐 軍 軍 容 整 肅 ， 令 行 禁 止 ， 萬 一 遭 受 攻 擊 ， 還 可 迅 速 征 召 民 兵 。 
str_ms_t_garrison_commander_long_descr_fac5|一 個 優 秀 的 指 揮 官 對 城 裡 的 居 民 了 若 指 掌 ， 必 要 時 ， 可 以 在 眨 眼 間 將 所 有 人 武 裝 完 畢 。 
str_ms_t_garrison_commander_remour_descr_fac1|指 揮 官 將 士 兵 訓 練 得 如 此 紀 律 嚴 明 ， 他 們 甚 至 上 廁 所 都 要 走 行 軍 隊 列 。 
str_ms_t_garrison_commander_remour_descr_fac2|指 揮 官 前 幾 天 訓 練 了 部 隊 ， 打 落 了 幾 個 下 巴 ， 打 斷 了 幾 根 肋 骨 。 
str_ms_t_garrison_commander_remour_descr_fac3|感 謝 新 指 揮 官 ， 我 們 所 有 的 人 現 在 每 天 都 得 去 參 加 軍 事 訓 練 ， 沒 有 一 個 人 留 下 做 這 些 工 作 了 。 
str_ms_t_garrison_commander_remour_descr_fac4|這 天 殺 的 新 指 揮 官 ！ 他 用 嚴 酷 的 訓 練 將 無 辜 的 市 民 折 磨 得 半 死 ， 好 像 他 們 是 新 兵 似 的 … … 
str_ms_t_garrison_commander_remour_descr_fac5|這 新 指 揮 官 是 個 狠 角 色 。 他 給 小 伙 子 們 發 練 習 棍 讓 他 們 自 己 做 長 槍 ， 同 時 命 令 他 們 繞 著 場 地 跑 到 累 垮 為 止 。 
str_ms_t_upgrade_officer_infantry_short_descr_fac1|步 兵 指 揮 官 
str_ms_t_upgrade_officer_infantry_short_descr_fac2|步 兵 指 揮 官 
str_ms_t_upgrade_officer_infantry_short_descr_fac3|步 兵 指 揮 官 
str_ms_t_upgrade_officer_infantry_short_descr_fac4|步 兵 指 揮 官 
str_ms_t_upgrade_officer_infantry_short_descr_fac5|步 兵 指 揮 官 
str_ms_t_upgrade_officer_infantry_long_descr_fac1|士 兵 們 總 需 要 指 揮 官 來 維 持 軍 紀 ， 訓 練 新 兵 。 
str_ms_t_upgrade_officer_infantry_long_descr_fac2|射 手 們 總 需 要 指 揮 官 來 維 持 軍 紀 ， 訓 練 新 兵 。 
str_ms_t_upgrade_officer_infantry_long_descr_fac3|的 確 騎 兵 更 具 威 力 ， 但 步 兵 也 一 樣 不 可 小 覷 。 
str_ms_t_upgrade_officer_infantry_long_descr_fac4|步 兵 總 需 要 指 揮 官 來 維 持 軍 紀 ， 訓 練 新 兵 。 
str_ms_t_upgrade_officer_infantry_long_descr_fac5|哥 薩 克 總 需 要 指 揮 官 來 維 持 軍 紀 ， 訓 練 新 兵 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac1|據 說 ， 勇 士 們 有 了 新 指 揮 官 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac2|據 說 ， 一 位 新 指 揮 官 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac3|忠 於 職 守 的 軍 人 只 會 爭 論 下 個 春 天 該 進 攻 何 處 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac4|人 們 說 一 位 新 步 兵 指 揮 官 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_remour_descr_fac5|據 說 ， 一 位 新 指 揮 官 已 被 任 命 。 
str_ms_t_upgrade_officer_cavalry_short_descr_fac1|騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_short_descr_fac2|騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_short_descr_fac3|騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_short_descr_fac4|騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_short_descr_fac5|騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_long_descr_fac1|騎 馬 作 戰 的 技 能 需 要 培 養 以 及 知 識 。 沒 有 合 適 的 訓 練 ， 騎 兵 成 員 就 不 會 很 優 秀 。 
str_ms_t_upgrade_officer_cavalry_long_descr_fac2|騎 馬 作 戰 的 技 能 需 要 培 養 以 及 知 識 。 沒 有 合 適 的 訓 練 ， 騎 兵 成 員 就 不 會 很 優 秀 。 
str_ms_t_upgrade_officer_cavalry_long_descr_fac3|騎 馬 作 戰 的 技 能 需 要 培 養 以 及 知 識 。 沒 有 合 適 的 訓 練 ， 騎 兵 成 員 就 不 會 很 優 秀 。 
str_ms_t_upgrade_officer_cavalry_long_descr_fac4|騎 馬 作 戰 的 技 能 需 要 培 養 以 及 知 識 。 沒 有 合 適 的 訓 練 ， 騎 兵 成 員 就 不 會 很 優 秀 。 
str_ms_t_upgrade_officer_cavalry_long_descr_fac5|騎 馬 作 戰 的 技 能 需 要 培 養 以 及 知 識 。 沒 有 合 適 的 訓 練 ， 騎 兵 成 員 就 不 會 很 優 秀 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac1|許 多 人 都 在 談 論 新 任 的 騎 兵 隊 長 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac2|許 多 人 都 在 談 論 新 任 的 騎 兵 指 揮 官 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac3|許 多 人 都 在 談 論 新 任 的 將 軍 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac4|許 多 人 都 在 談 論 那 位 龍 騎 兵 隊 長 。 
str_ms_t_upgrade_officer_cavalry_remour_descr_fac5|許 多 人 都 在 談 論 新 任 的 軍 官 。 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac1|衛 隊 指 揮 官 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac2|衛 隊 指 揮 官 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac3|衛 隊 指 揮 官 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac4|衛 隊 指 揮 官 
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac5|衛 隊 指 揮 官 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac1|軍 中 應 有 一 位 隊 長 來 維 持 軍 紀 ， 訓 練 新 兵 。 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac2|團 指 揮 官 的 任 務 是 訓 練 士 兵 備 戰 — — 操 練 他 們 持 矛 、 射 擊 。 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac3|用 滑 膛 槍 射 擊 不 是 件 容 易 的 事 。 為 此 請 來 了 土 耳 其 教 官 訓 練 新 兵 。 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac4|指 揮 官 必 須 時 刻 監 督 步 兵 ， 維 持 軍 紀 ， 訓 練 新 兵 。 
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac5|指 揮 官 必 須 時 刻 監 督 其 麾 下 的 哥 薩 克 ， 維 持 軍 紀 ， 訓 練 新 兵 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac1|據 說 ， 一 位 新 步 兵 指 揮 官 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac2|據 說 ， 一 位 新 射 手 指 揮 官 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac3|滑 膛 槍 的 槍 聲 時 不 時 傳 進 城 裡 — — 新 教 頭 把 新 兵 訓 練 得 不 錯 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac4|據 說 ， 一 位 新 步 兵 隊 長 已 被 任 命 。 
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac5|據 說 ， 一 位 新 指 揮 官 已 被 任 命 。 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac1|重 騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac2|重 騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac3|重 騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac4|重 騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac5|重 騎 兵 指 揮 官 
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac1|重 騎 兵 指 揮 官 的 任 務 是 訓 練 哥 薩 克 並 確 保 他 們 能 准 確 地 射 擊 。 
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac2|指 揮 官 的 任 務 很 簡 單 ， 從 平 民 騎 手 中 挑 選 民 兵 至 軍 中 效 力 。 
