str_no_string|NO STRING!
str_ms_v_barn_short_descr_fac3|Depo
str_ms_v_barn_short_descr_fac4|Depo
str_ms_v_barn_short_descr_fac5|Depo
str_ms_v_barn_long_descr_fac1|Fazla tahılları kendi deponda saklayarak daha sonra iyi bir fiyata satabilirsin.
str_ms_v_barn_long_descr_fac2|Fazla tahılları kendi deponda saklayarak daha sonra iyi bir fiyata satabilirsin.
str_ms_v_barn_long_descr_fac3|Fazla tahılları kendi deponda saklayarak daha sonra iyi bir fiyata satabilirsin.
str_ms_v_barn_long_descr_fac4|Fazla tahılları kendi deponda saklayarak daha sonra iyi bir fiyata satabilirsin.
str_ms_v_barn_long_descr_fac5|Fazla tahılları kendi deponda saklayarak daha sonra iyi bir fiyata satabilirsin.
str_ms_v_barn_remour_descr_fac1|- İnsanların dediğine bakarsan lord depoda sadece tahıl değil ayrıca altında saklıyormuş.
str_ms_v_barn_remour_descr_fac2|- Geçen duyduğum kadarıyla savaş lordunun deposu soyulmuş. Kaşınıyordu zaten.
str_ms_v_barn_remour_descr_fac3|- Cimri bey deposunu tahılla doldurdu sakladığı tahıllarını da kış sonunda üç katı fiyata satıyor.
str_ms_v_barn_remour_descr_fac4|- Lordumuz tilki kadar zeki. Depoya attığı tahılları şişirme fiyattan satıyor. 
str_ms_v_barn_remour_descr_fac5|- Depoya giren fareler bütün tahılları yedi, insanlar da ağlayacağına gülüyorlar.
str_ms_v_school_short_descr_fac1|Okul
str_ms_v_school_short_descr_fac2|Okul
str_ms_v_school_short_descr_fac3|Okul
str_ms_v_school_short_descr_fac4|Okul
str_ms_v_school_short_descr_fac5|Okul
str_ms_v_school_long_descr_fac1|Eğer çocuklar saymayı,yazmayı ve Tanrı'nın kanunlarını öğrenirse, büyüdüklerinde iyi sadık insanlar olurlar
str_ms_v_school_long_descr_fac2|Eğer çocuklar saymayı,yazmayı ve Tanrı'nın kanunlarını öğrenirse, büyüdüklerinde iyi sadık insanlar olurlar
str_ms_v_school_long_descr_fac3|Eğer çocuklar saymayı,yazmayı ve Tanrı'nın kanunlarını öğrenirse, büyüdüklerinde iyi sadık insanlar olurlar
str_ms_v_school_long_descr_fac4|Eğer çocuklar saymayı,yazmayı ve Tanrı'nın kanunlarını öğrenirse, büyüdüklerinde iyi sadık insanlar olurlar
str_ms_v_school_long_descr_fac5|Eğer çocuklar saymayı,yazmayı ve Tanrı'nın kanunlarını öğrenirse, büyüdüklerinde iyi sadık insanlar olurlar
str_ms_v_school_remour_descr_fac1|- Oğlumuzu okula yazdırdık. Şimdi bütün paramızı kitaplara harcamamız gerekecek.
str_ms_v_school_remour_descr_fac2|- Şu okul saçma sapan bir şey. Çocuklar bütün gün oradayken kazlara kim bakacak.
str_ms_v_school_remour_descr_fac3|- Çocuklarımız okula gidiyor. Belkide büyüdüklerinde kadı yada müftü olurlar?
str_ms_v_school_remour_descr_fac4|- Tabii ki okumak çocuklar için iyidir. Ama ne yazık ki çok pahalı...
str_ms_v_school_remour_descr_fac5|- Kazak çocuklarının okulla işi olmaz. Ama lordumuz önemli diyorsa o zaman emredildiği gibi göndeririz onları.
str_ms_v_secret_place_short_descr_fac1|Gizli Hazine
str_ms_v_secret_place_short_descr_fac2|Gizli Hazine
str_ms_v_secret_place_short_descr_fac3|Gizli Hazine
str_ms_v_secret_place_short_descr_fac4|Gizli Hazine
str_ms_v_secret_place_short_descr_fac5|Gizli Hazine
str_ms_v_secret_place_long_descr_fac1|Her yağmadan sonra ganimeti saklayacak bir yere ihtiyaç duyarsın.
str_ms_v_secret_place_long_descr_fac2|Ne kadar zenginsen o kadar kolay soyulursun. Fakat gizli hazinen varsa paranı daha iyi koruyabilirsin
str_ms_v_secret_place_long_descr_fac3|Şu zor günlerde, gizli hazine çok faydalı olur. Arpa bile savaş zamanında hazine sayılır.
str_ms_v_secret_place_long_descr_fac4|Gizli hazinede erzaklarını düşmanlardan saklayabilirsin.
str_ms_v_secret_place_long_descr_fac5|Gizli hazinesi olmayan bir lord gerçekten fakirdir. Ne de olsa haydutlar sadece bulabildiklerini alır.
str_ms_v_secret_place_remour_descr_fac1|- İnsanların dediğine göre yaşlı bilge bir yerlerde para saklıyormuş; tam tamına yirmi taler!
str_ms_v_secret_place_remour_descr_fac2|- Yaşlı bilge bütün votkayı bir yerlere saklamış, adamlarda votka aramaktan üç gündür çalışmaya gitmediler.
str_ms_v_secret_place_remour_descr_fac3|- Beyimiz pek cimridir. Bir yerlere gizli hazine yaptırdı, ama nerede olduğunu kimse bilmiyor.
str_ms_v_secret_place_remour_descr_fac4|- Adamların dediğine göre bir yerdeki gizli hazinede çok fazla erzak depolanmış. Artık yağmadan çok fazla korkmuyoruz.
str_ms_v_secret_place_remour_descr_fac5|- Dün genç delikanlılar votka ve yağ dolu gizli bir hazine buldular. Yaşlı bilge deliye döndü; depodaki her şeyi yeyip içip bitirmişler.
str_ms_v_administration_short_descr_fac1|Konsey binası
str_ms_v_administration_short_descr_fac2|Konsey binası
str_ms_v_administration_short_descr_fac3|Konsey binası
str_ms_v_administration_short_descr_fac4|Konsey binası
str_ms_v_administration_short_descr_fac5|Konsey binası
str_ms_v_administration_long_descr_fac1|Konsey binası köy bilgesine çok yardımcı olabilir. İnsanlar geceleri toplanıp önemli konular hakkında karar verebilirler.
str_ms_v_administration_long_descr_fac2|Eğer köyde konsey binası varsa, köyde düzen vardır.
str_ms_v_administration_long_descr_fac3|Konsey binasında suçluları tutup hüküm verebilirsiniz. Bu sayede insanların hayatları rahatlar.
str_ms_v_administration_long_descr_fac4|Konsey binasında halkın düzenini bozan insanları ve suçluları tutabilirsiniz. Bu yerel düzensizliği ortadan kaldırır.
str_ms_v_administration_long_descr_fac5|Konsey binası önemli belgelerin tutulduğu yerdir. Eğer sorun çıkartan bir kaç serseri varsa güvenlik önlemi olarak onları hapsedebilirsiniz.
str_ms_v_administration_remour_descr_fac1|- Geçen gün Köy bilgesi ve vergi memuru konsey binasında sabaha kadar oturdular. Güneş doğduğunda ikisini de  ayak bileklerinden dışarı taşıdılar.
str_ms_v_administration_remour_descr_fac2|- Adamın biri çok sarhoş oldu bütün gece sorun çıkarttı. Hareketleri yüzünden konsey binasında üç gün hapis yattı.
str_ms_v_administration_remour_descr_fac3|- Geçenlerde köyde bir hırsız yakalandı. Muhafızlar gelene kadar konsey binasında nezarette tutuldu.
str_ms_v_administration_remour_descr_fac4|- Dün komşumu tutukladılar. Ne mi yaptı? Hiçbir şey yapmadı – bir at çaldı... 
str_ms_v_administration_remour_descr_fac5|- Konsey binası yapıldığından beri geceleri boş dolaşan delikanlı göremezsiniz. – Hepsi konsey binasında toplanıp politika hakkında tartışıyor.
str_ms_v_judge_short_descr_fac1|Hakim
str_ms_v_judge_short_descr_fac2|Hakim
str_ms_v_judge_short_descr_fac3|Hakim
str_ms_v_judge_short_descr_fac4|Hakim
str_ms_v_judge_short_descr_fac5|Hakim
str_ms_v_judge_long_descr_fac1|Çabuk adalet barış ve düzen demek. Eğer bir hakim varsa, lord rahat uyuyabilir.
str_ms_v_judge_long_descr_fac2|Kendi hakiminiz olması yeri doldurulamaz bir şey. Kirli çamaşırları halkın önünde yıkamaya gerek yok.
str_ms_v_judge_long_descr_fac3|Hakimle beraber bütün kavgalar adaletli ve hızlı bir şekilde sonuca ulaşır, hazinede yeni kazançlarla büyümeye devam eder.
str_ms_v_judge_long_descr_fac4|Hakim her zaman bir mağduru dinler ve yasal hüküm verir; tabii bir fiyat karşılığında.
str_ms_v_judge_long_descr_fac5|Hakim çok önemlidir. Kale komutanının boş yerlere para harcamasını önler diyelim.
str_ms_v_judge_remour_descr_fac1|- Söylentiye göre yeni hakim rüşvet kabul etmiyormuş. Hüküm vermek onun için ne kadar zor olsa gerek.
str_ms_v_judge_remour_descr_fac2|- Yeni hakim rüşveti şişede alıyormuş. Pek yakında ayyaşın teki olup çıkar.
str_ms_v_judge_remour_descr_fac3|- Hakim her akşam bir tartışma dinliyor. Bütün halk dinlemek için geliyor – iyi düşünülmüş hükümleri mucizeler yaratıyor.
str_ms_v_judge_remour_descr_fac4|- Söylentiye göre, yeni hakim ne adam kayırıyormuş ne de rüşvet alıyormuş. Halk nasıl yaşayacak şimdi?
str_ms_v_judge_remour_descr_fac5|- Dün hakim manastır yakınındaki sulak alanın Kale komutanına verilmesi konusunda karar kıldı. Kale komutanı hakime rüşvet için bir parça et göndermiş.
str_ms_v_treasurer_short_descr_fac1|Hazine defterdarı
str_ms_v_treasurer_short_descr_fac2|Hazine defterdarı
str_ms_v_treasurer_short_descr_fac3|Hazine defterdarı
str_ms_v_treasurer_short_descr_fac4|Hazine defterdarı
str_ms_v_treasurer_short_descr_fac5|Hazine defterdarı
str_ms_v_treasurer_long_descr_fac1|Vergi toplamak çok önemli. Bununla görevli bir adam olunca lordun para kesesi gittikçe ağırlaşır.
str_ms_v_treasurer_long_descr_fac2|Vergi toplayan bilge bir adam her zaman işe yarar. Tabii birazını kendine ayıracaktır, ama sonuçta çok daha fazlası hazineye girer.
str_ms_v_treasurer_long_descr_fac3|Hazine defterdarı vergi toplama işine getirildiğinde, işler hızlı ve sorunsuz gider.
str_ms_v_treasurer_long_descr_fac4|Hazine defterdarı lord için çok önemli bir kaynaktır. Yetenekli bir adam para toplama işini iyi yapar.
str_ms_v_treasurer_long_descr_fac5|Yetenekli hazine defterdarınız toprak sahibi için bulunması zor çok büyük bir nimet.
str_ms_v_treasurer_remour_descr_fac1|- Yeni hazine defterdarı taverna sahibi Yankel'i meteliksiz bıraktı. Sonra yaptığı şeyden acı çektiği için Hristiyan inancına geçti.
str_ms_v_treasurer_remour_descr_fac2|- Köylülerin dediğine göre yeni hazine defterdarı eskiden darphanedeki katiplerden biriymiş. Çok içtiği için kovulmuş.
str_ms_v_treasurer_remour_descr_fac3|- Hazine defterdarı cebiri Bağdat'da öğrenmiş olmalı! Göz kırpmadan adamı soyup soğana çeviriyor.
str_ms_v_treasurer_remour_descr_fac4|- Hazine defterdarı hesap kitaplarını tutmaya başlamış. Oraya ne yazdığını bir Allah bilir, ama şimdi halk çok daha fazla para ödüyor.
str_ms_v_treasurer_remour_descr_fac5|- Hazine defterdarı bize geldi geçenlerde. Tam iki yüzyıllık vergi vermemiz gerekiyormuş. Yarım litre votka içirdik şimdi sadece yüzyıllık borcumuz kaldı.
str_ms_v_priest_short_descr_fac1|Rahip
str_ms_v_priest_short_descr_fac2|Rahip
str_ms_v_priest_short_descr_fac3|İmam
str_ms_v_priest_short_descr_fac4|Rahip
str_ms_v_priest_short_descr_fac5|Rahip
str_ms_v_priest_long_descr_fac1|Rahip çok faydalı birisi. Cenaze töreni yapabilir ve tabii insanların aklındakileri öğrenebilir.
str_ms_v_priest_long_descr_fac2|Rahip köyde de önemli bir yere sahiptir. Köylüler kiliseyi ziyaret etmek için yakındaki şehre gitmek zorunda kalmamaktan memnun oluyorlar.
str_ms_v_priest_long_descr_fac3|Eğer köyde bir imam varsa, şüphesiz Allah'ın zarafeti ve lütfu köylülerin üstüne ışıldar.
str_ms_v_priest_long_descr_fac4|Rahip daima itirafları dinleyip günahları affeder. Günahsız köylüler çok daha iyi çalışır.
str_ms_v_priest_long_descr_fac5|Bir sürü rahibine göre yargılanmalıdır değil mi? Eğer rahip toprak sahibine sadıksa,sürüde sadık kalır isyan etmez.
str_ms_v_priest_remour_descr_fac1|- Rahibimiz cemaatten iki kadına özel öğütlerde bulundu; akşamdan sabaha kadar.
str_ms_v_priest_remour_descr_fac2|- Rahip geçen gün köydeki bir cadıyı kovdu. Söylenene göre kutsal ekmeği direkt papazın ağızdan almış.
str_ms_v_priest_remour_descr_fac3|- Yeni imam çok genç, fakat bütün Kuran surelerini gönülden biliyor! 
str_ms_v_priest_remour_descr_fac4|- Yeni rahip günahlarımızı iki kat sıklıkla affediyor, ama iki kat fazla para alıyor! 
str_ms_v_priest_remour_descr_fac5|- Rahibimizin yeni bir eşi var; sanıyorum, beşinci yada altıncı.
str_ms_v_police_master_short_descr_fac1|İnzibat amiri
str_ms_v_police_master_short_descr_fac2|İnzibat amiri
str_ms_v_police_master_short_descr_fac3|İnzibat amiri
str_ms_v_police_master_short_descr_fac4|İnzibat amiri
str_ms_v_police_master_short_descr_fac5|İnzibat amiri
str_ms_v_police_master_long_descr_fac1|İnzibat amiri köy bilgesine yardımcı olur. Köydeki düzeni korur ve herhangi bir soygunu rapor eder.
str_ms_v_police_master_long_descr_fac2|İnzibat amiri varsa köyde, halk düzeni için endişelenmenize gerek kalmaz.
str_ms_v_police_master_long_descr_fac3|İnzibat amiri düzeni korumakla görevlidir. Düzen olan yerde zenginlik olur.
str_ms_v_police_master_long_descr_fac4|İnzibat amiri lordun sadece gözü kulağı değil ayrıca kırbacıdır. İnzibat amiri varsa suç işleyenler rahat nefes almaz.
str_ms_v_police_master_long_descr_fac5|İnzibat amiri bir çok yetkiye sahiptir. İnsanları palangalara asabilir yada kırbaçla cezalandırabilir. Özellikle sorun çıkartanları falakaya yatırabilir.
str_ms_v_police_master_remour_descr_fac1|- İnzibat amirimiz harika bir adam. Civar ormanlardaki haydutların kökünü kuruttu.
str_ms_v_police_master_remour_descr_fac2|- İnzibat amiri komşunun ahırında çalıntı bir domuz buldu.
str_ms_v_police_master_remour_descr_fac3|- İnzibat amiri geçenlerde bir yankesici yakaladı.
str_ms_v_police_master_remour_descr_fac4|- İnzibat amiri sahte para basanları buldu ve cezalandırdı.
str_ms_v_police_master_remour_descr_fac5|- İnzibat amiri bir at hırsızı yakaladı. Bahtsız hırsız davaya çıkamadan öldü.
str_ms_gold_notification_tax|Soruşturma sonunda {s50}'{.nin} şehir hazinesini soyduğu anlaşıldı. Detaylı bir sorgulamadan sonra toplam bakiye,{reg0} taler ele geçirildi.
str_ms_gold_notification_secret_order|zengin bir kasabalı ihanetten suçlu bulundu. Varlıklarının satışından {reg0} taler elde edildi.
str_ms_gold_notification_priest|Zengin bir dul öldü. Yaşayan akrabası yok, bu yüzden varlıklarının satışından {reg0} taler elde edildi.
str_ms_gold_notification_judge|derin bir soruşturmadan sonra, yerel bir tüccar kaçakçılıktan suçlu bulundu ve varlıklarının satışından {reg0} taler elde edildi.
str_ms_gold_notification_treasurer|Bir araştırmadan sonra, {reg0} talerlik vergi kaçakçılığı ortaya çıkartıldı.
str_ms_gold_notification_barrack|{s2}{.nin} masrafı {reg0} taler tuttu.
str_ms_gold_notification_stable|{s2}{.nin} masrafı {reg0} taler tuttu.
str_ms_gold_notification_officer_lower_level|{s2}{.nin} masrafı {reg0} taler tuttu.
str_ms_gold_notification_officer_infantry|{s2}{.nin} masrafı {reg0} taler tuttu.
str_ms_gold_notification_officer_cavalry|{s2}{.nin} masrafı {reg0} taler tuttu.
str_ms_gold_notification_officer_infantry_guard|{s2}{.nin} masrafı {reg0} taler tuttu.
str_ms_gold_notification_officer_cavalry_guard|{s2}{.nin} masrafı {reg0} taler tuttu.
str_ms_gold_notification_officer_elite_guard|{s2}{.nin} masrafı {reg0} taler tuttu.
str_ms_gold_notification_officer_mercenary|{s2}{.nin} masrafı {reg0} taler tuttu.
str_ms_category_armourer_1|Dövüş silahı sipariş et.
str_ms_category_armourer_2|Ateşli silah sipariş et.
str_ms_category_protection_1|Miğfer
str_ms_category_protection_2|Zırh
str_ms_category_horse_1|At sipariş et.
str_ms_category_end|Kategorilerin sonu.
str_caravan_develireg_descr|{reg0} parça {s3} yüklü bir kervan,  {s1}'den {s5} doğru yola çıkacak.
str_oim_caravan_looted|Koruyacak muhafız olmadığı için kervanın yağmalanıp yok edildi. Bütün malları kaybettin.
str_oim_kings_service_notification|Bir ulusun tarafına geçerek bir seçim yaptın. Artık efendinin her emrini yerine getirmek durumundasın. Geri dönüş yok ve önündeki yol zor ve uzun. Buna rağmen soyluların seni hemen aralarına kabul etmesini bekleme.-- Efendinin güvenini sadık bir şekilde hizmet edip, birçok emir gerçekleştirerek kazanmalısın. 
str_nesvizh_dungeon_descr|{s3}'{.nin} mezarının {s4}'{.de} olduğunu öğrendin. Ama köy bilgesi {s3} {s5}'{.nin} tacını almadan sana pek bir şey söyleyemez.
str_time_left_forge|{s1} gün kaldı: {reg0}.
str_tax_collected|{s2}'{.den} {reg0} taler vergi toplandı ve sana getirildi.
str_troops_ready|Eğitimi tamamlanan askerler: ^{s4}
str_town_lord_allah|Allah
str_town_lord_god|Tanrı
str_oim_give_up_fight|Müsabakayı bitir?
str_trakay_radz_descr|Köy bilgesi sana {s10} '{.nin} halkına rahip hakkında soru sorman konusunda nasihatte bulundu.
str_cant_use_mounted|At üstünde kullanılamaz.
str_member_finished_studying|{s2} idmanı bitirdi.
str_no_soldiers_for_recruit|^ Şu anda boşta adamım yok.
str_time_credit|{reg1} gün kaldı.
str_time_credit_zero|BORÇ SON ÖDEME GÜNÜ GEÇTİ!
str_credit_report|{s3}'{.de} {reg1} taler miktarda kredinin faizi için {s4}
str_deposit|{s3}'{.de} ki yatırım {reg1} miktar taler faiz getiriyor.
str_no_deposit|Kredin yok.
str_no_credit|Bakiye yok.
str_banks_full_report_str|Toplam: ^{s6} ^{s8}
str_name_kingdom_text|Krallığının adını ne olacak?
str_default_kingdom_name|{s0}'{.nin} Krallığı
str_cannot_leave_now|Şu anda ayrılamazsın.
str_party_with_commander_mismatch__check_log_for_details_|Komutan ve grup uyuşmazlığı – Detaylar için log'a bakın.
str_s1_team|{s1} Grubu
str_warning_max_players_count_text|Bu oyun modu için önerilen oyuncu sayısı 16.
str_warning_max_players_count_text2|Bu mod için önerilen oyuncu sayısı 8. Ekip sayısı 6 olarak limitlidir.
str_command_info_text|Grup büyüklüğü: {reg1}, maliyet: {reg2}
str_trade_patent_text|Sinsi vali malları vergi ödemeden satmak için izin gerektiğini söylemeyi unuttu. Belkide bu izinlerden almalısın...
str_oim_trade_troubles_descr|Sinsi vali malları vergi ödemeden satmak için izin gerektiğini söylemeyi unuttu. Belkide bu izinlerden almalısın...
str_oim_trade_pantent_granted|Şimdi iznim olduğuna göre, yüksek vergiler ödemek zorunda değilim.
str_reason_high_price|Bu çok pahalı!
str_return_later|Daha sonra tekrar gelirim.
str_recruit_first|İlk önce bir kaç asker kiralamak iyi bir fikir olabilir.
str_squad_size|Grup büyüklüğü:
str_squad_size_small|Küçük gruplar
str_squad_size_normal|Normal gruplar
