str_no_string|NO STRING!
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac3|Kommandant der Wache
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac4|Kommandant der Wache
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac5|Kommandant der Wache
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac1|Es sollte stets einen Hauptmann im Regiment geben, um Disziplin zu halten und Rekruten auszubilden.
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac2|Aufgabe des Regimentkommandanten ist es, die Mannen auf den Krieg vorzubereiten -- sie darin zu drillen, die Piken zu halten und die Pistolen abzufeuern.
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac3|Musketenschießen ist nicht ganz einfach. Es werden türkische Meister bestellt, um die Rekruten auszubilden.
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac4|Es muss stets ein Befehlshaber die Infanterie überwachen, um die Ordnung zu gewährleisten und Rekruten auszubilden.
str_ms_t_upgrade_officer_infantry_guard_long_descr_fac5|Es muss stets ein Befehlshaber die Kosaken überwachen, um die Ordnung zu gewährleisten und Rekruten auszubilden.
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac1|Es heißt, es sei ein neuer Infanteriekommandant im Amt.
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac2|Es heißt, es sei ein neuer Scharfschützenkommandant im Amt.
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac3|Musketengeknall erschallt in der Stadt -- der neue Azab-Aga bildet die Rekruten gewissenhaft aus.
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac4|Es heißt, dass ein neuer Infanteriehauptmann benannt wurde.
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac5|Es heißt, es sei ein neuer Befehlshaber im Amt.
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac1|Kommandant schwere Kavallerie
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac2|Kommandant schwere Kavallerie
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac3|Kommandant schwere Kavallerie
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac4|Kommandant schwere Kavallerie
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac5|Kommandant schwere Kavallerie
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac1|Aufgabe des Kommandanten schwere Kavallerie ist es, die Kosaken auszubilden und sich von der Exaktheit ihrer Schüsse zu überzeugen.
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac2|Die Aufgabe des Kommandanten ist einfach: Zusammenstellung einer Rittermiliz und deren Einbindung in den Militärdienst.
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac3|Die Ausbildung von Elitekriegern ist nicht billig, doch die Ausgabe allemal wert.
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac4|Die Ausbildung von Kürassieren erfordert Zeit und Geld, ist den Aufwand jedoch wert. Den Angriff einer Kompanie Kürassiere überlebt kaum jemand.
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac5|Wachen mögen weniger mächtig als Husaren sein, versehen ihre Aufgabe aber gut genug. Eure Armee kann nicht ohne sie auskommen.
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac1|Über den neuen Kommandanten wird viel geredet.
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac2|Über den neuen Kommandanten wird viel geredet.
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac3|In der Stadt herrscht große Aufregung. Der Beschli-Aga bildet die neuen Krieger aus, als sollten sie für den Khan persönlich kämpfen.
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac4|Über den neuen Kürassierhauptmann wird viel geredet.
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac5|Hauptmann der Leibwache
str_ms_t_upgrade_officer_elite_guard_short_descr_fac1|Hauptmann der Leibwache
str_ms_t_upgrade_officer_elite_guard_short_descr_fac2|Hauptmann der Leibwache
str_ms_t_upgrade_officer_elite_guard_short_descr_fac3|Hauptmann der Leibwache
str_ms_t_upgrade_officer_elite_guard_short_descr_fac4|Hauptmann der Leibwache
str_ms_t_upgrade_officer_elite_guard_short_descr_fac5|Hauptmann der Leibwache
str_ms_t_upgrade_officer_elite_guard_long_descr_fac1|Geflügelte Husaren werden zu Recht als Elitekämpfer der Polnischen Republik betrachtet. Eine Armee mit zumindest einer Kompanie geflügelter Husaren hat deutlich bessere Siegchancen.
str_ms_t_upgrade_officer_elite_guard_long_descr_fac2|Die noble Kavallerie ist gut bewaffnet und ausgebildet. Vor ihrem Ansturm kann jeder Feind fallen.
str_ms_t_upgrade_officer_elite_guard_long_descr_fac3|Unsere schwere Kavallerie gilt als die beste Europas -- und das hat sie auch redlich verdient!
str_ms_t_upgrade_officer_elite_guard_long_descr_fac4|Unsere schwedischen Reiter gelten zu Recht als Elitetruppen der schwedischen Armee.
str_ms_t_upgrade_officer_elite_guard_long_descr_fac5|Die Saporoger Kavallerie ist zwar nicht sehr kopfstark, doch ihre exzellente Gefechtsausbildung und die hohe Disziplin machen sie zur tödlichen Kraft auf dem Schlachtfeld.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac1|Es wird viel von den neuen Kräften geredet, die uns den Sieg bringen sollen.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac2|Es wird viel von den neuen Kräften geredet, die uns den Sieg bringen sollen.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac3|Es wird viel von den neuen Kräften geredet, die uns den Sieg bringen sollen.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac4|Es wird viel von den neuen Kräften geredet, die uns den Sieg bringen sollen.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac5|Es wird viel von den neuen Kräften geredet, die uns den Sieg bringen sollen.
str_ms_t_upgrade_officer_mercenary_short_descr_fac1|Söldnerhauptmann
str_ms_t_upgrade_officer_mercenary_short_descr_fac2|Söldnerhauptmann
str_ms_t_upgrade_officer_mercenary_short_descr_fac3|Söldnerhauptmann
str_ms_t_upgrade_officer_mercenary_short_descr_fac4|Söldnerhauptmann
str_ms_t_upgrade_officer_mercenary_short_descr_fac5|Söldnerhauptmann
str_ms_t_upgrade_officer_mercenary_long_descr_fac1|Söldner sind immer nützlich. Sie sind einiges gewöhnt und fähig mit dem Schwert. Ein Söldnerhauptmann kann sich die besten Kämpfer der Umgebung aussuchen.
str_ms_t_upgrade_officer_mercenary_long_descr_fac2|Söldner sind immer nützlich. Sie sind einiges gewöhnt und fähig mit dem Schwert. Ein Söldnerhauptmann kann sich die besten Kämpfer der Umgebung aussuchen.
str_ms_t_upgrade_officer_mercenary_long_descr_fac3|Söldner sind immer nützlich. Sie sind einiges gewöhnt und fähig mit dem Schwert. Ein Söldnerhauptmann kann sich die besten Kämpfer der Umgebung aussuchen.
str_ms_t_upgrade_officer_mercenary_long_descr_fac4|Söldner sind immer nützlich. Sie sind einiges gewöhnt und fähig mit dem Schwert. Ein Söldnerhauptmann kann sich die besten Kämpfer der Umgebung aussuchen.
str_ms_t_upgrade_officer_mercenary_long_descr_fac5|Söldner sind immer nützlich. Sie sind einiges gewöhnt und fähig mit dem Schwert. Ein Söldnerhauptmann kann sich die besten Kämpfer der Umgebung aussuchen.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac1|Die Stadt ist ein Schmelztiegel der Nationen wie das alte Babylon. Es gibt zahllose fremdländische Söldner.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac2|Die Stadt ist ein Schmelztiegel der Nationen wie das alte Babylon. Es gibt zahllose fremdländische Söldner.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac3|Die Stadt ist ein Schmelztiegel der Nationen wie das alte Babylon. Es gibt zahllose fremdländische Söldner.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac4|Die Stadt ist ein Schmelztiegel der Nationen wie das alte Babylon. Es gibt zahllose fremdländische Söldner.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac5|Die Stadt ist ein Schmelztiegel der Nationen wie das alte Babylon. Es gibt zahllose fremdländische Söldner.
str_ms_v_mill_short_descr_fac1|Mühle
str_ms_v_mill_short_descr_fac2|Mühle
str_ms_v_mill_short_descr_fac3|Mühle
str_ms_v_mill_short_descr_fac4|Mühle
str_ms_v_mill_short_descr_fac5|Mühle
str_ms_v_mill_long_descr_fac1|Seit die Menschen die Kunst des Brotbackens beherrschen, sind Mühlen gute Einkommensquellen.
str_ms_v_mill_long_descr_fac2|Seit die Menschen die Kunst des Brotbackens beherrschen, sind Mühlen gute Einkommensquellen.
str_ms_v_mill_long_descr_fac3|Seit die Menschen die Kunst des Brotbackens beherrschen, sind Mühlen gute Einkommensquellen.
str_ms_v_mill_long_descr_fac4|Seit die Menschen die Kunst des Brotbackens beherrschen, sind Mühlen gute Einkommensquellen.
str_ms_v_mill_long_descr_fac5|Seit die Menschen die Kunst des Brotbackens beherrschen, sind Mühlen gute Einkommensquellen.
str_ms_v_mill_remour_descr_fac1|Die Leute sagen, der alte Müller hätte sich beinah umgebracht, als er von der neuen Mühle erfuhr.
str_ms_v_mill_remour_descr_fac2|Der Müller streut Gerüchte, dass das Getreide in der neuen Mühle mit faulen Dingen versetzt wird.
str_ms_v_mill_remour_descr_fac3|Allah sei gepriesen! Nun gibt es mehrere Mühlen in der Stadt, und die Gläubigen können selbst wählen, wo sie ihr Getreide mahlen lassen.
str_ms_v_mill_remour_descr_fac4|Seit die neue Mühle gebaut ist, sind die Mehlpreise gefallen.
str_ms_v_mill_remour_descr_fac5|Es geht das Gerücht, dass der Müller ein Hexer ist...
str_ms_v_barn_short_descr_fac1|Lagerhaus
str_ms_v_barn_short_descr_fac2|Lagerhaus
str_ms_v_barn_short_descr_fac3|Lagerhaus
str_ms_v_barn_short_descr_fac4|Lagerhaus
str_ms_v_barn_short_descr_fac5|Lagerhaus
str_ms_v_barn_long_descr_fac1|Ihr könnt einen Getreidevorrat im eigenen Lagerhaus unterbringen und später zu besseren Preisen verkaufen.
str_ms_v_barn_long_descr_fac2|Ihr könnt einen Getreidevorrat im eigenen Lagerhaus unterbringen und später zu besseren Preisen verkaufen.
str_ms_v_barn_long_descr_fac3|Ihr könnt einen Getreidevorrat im eigenen Lagerhaus unterbringen und später zu besseren Preisen verkaufen.
str_ms_v_barn_long_descr_fac4|Ihr könnt einen Getreidevorrat im eigenen Lagerhaus unterbringen und später zu besseren Preisen verkaufen.
str_ms_v_barn_long_descr_fac5|Ihr könnt einen Getreidevorrat im eigenen Lagerhaus unterbringen und später zu besseren Preisen verkaufen.
str_ms_v_barn_remour_descr_fac1|Die Leute sagen, der Fürst bewahre nicht nur Getreide, sondern auch Gold im neuen Lagerhaus auf.
str_ms_v_barn_remour_descr_fac2|Gestern hörte ich, des Kriegsherrn Schuppen sei ausgeraubt worden. Er hat es selbst heraufbeschworen.
str_ms_v_barn_remour_descr_fac3|Der gierige Bek hat seine Scheune mit Getreide gefüllt, das er bei Winterende zum dreifachen Preis verkaufen will.
str_ms_v_barn_remour_descr_fac4|Unser Fürst ist gerissen wie ein Fuchs. Lagert das Getreide in seinem Laden und verkauft es zum erhöhten Preis.
str_ms_v_barn_remour_descr_fac5|Der neue Kornspeicher wurde von Mäusen heimgesucht und geleert. Was haben die Leute gelacht!
str_ms_v_school_short_descr_fac1|Schule
str_ms_v_school_short_descr_fac2|Schule
str_ms_v_school_short_descr_fac3|Schule
str_ms_v_school_short_descr_fac4|Schule
str_ms_v_school_short_descr_fac5|Schule
str_ms_v_school_long_descr_fac1|Wenn die Kinder Zählen, Schreiben und Gottes Gesetz lernen, werden gute, loyale Untertanen aus ihnen.
str_ms_v_school_long_descr_fac2|Wenn die Kinder Zählen, Schreiben und Gottes Gesetz lernen, werden gute, loyale Untertanen aus ihnen.
str_ms_v_school_long_descr_fac3|Wenn die Kinder Zählen, Schreiben und Gottes Gesetz lernen, werden gute, loyale Untertanen aus ihnen.
str_ms_v_school_long_descr_fac4|Wenn die Kinder Zählen, Schreiben und Gottes Gesetz lernen, werden gute, loyale Untertanen aus ihnen.
str_ms_v_school_long_descr_fac5|Wenn die Kinder Zählen, Schreiben und Gottes Gesetz lernen, werden gute, loyale Untertanen aus ihnen.
str_ms_v_school_remour_descr_fac1|Wir haben unseren Sohn eingeschult. Jetzt müssen wir all unser Geld für Bücher ausgeben.
str_ms_v_school_remour_descr_fac2|Diese Schule ist ein riesiger Unsinn. Wenn die Kinder den ganzen Tag weg sind, wer hütet dann die Gänse?
str_ms_v_school_remour_descr_fac3|Unsere Kinder besuchen die Schule. Vielleicht werden sie Kadis oder Muftis, wenn sie groß sind...
str_ms_v_school_remour_descr_fac4|Natürlich ist Lesen gut für Kinder. Allerdings auch ziemlich teuer...
str_ms_v_school_remour_descr_fac5|Kosakenkinder müssen nicht lesen können. Doch wenn unser Fürst es für wichtig befindet, werden wir sie wie befohlen zur Schule schicken.
str_ms_v_secret_place_short_descr_fac1|Verborgene Schatzkammer
str_ms_v_secret_place_short_descr_fac2|Verborgene Schatzkammer
str_ms_v_secret_place_short_descr_fac3|Verborgene Schatzkammer
str_ms_v_secret_place_short_descr_fac4|Verborgene Schatzkammer
str_ms_v_secret_place_short_descr_fac5|Verborgene Schatzkammer
str_ms_v_secret_place_long_descr_fac1|Man braucht immer einen Ort, an dem man nach dem Plündern die Beute lassen kann.
str_ms_v_secret_place_long_descr_fac2|Wahrlich, je mehr ihr habt, desto einfacher seid Ihr auszurauben. Doch in einem geheimen Lager könnt Ihr Eure Waren besser schützen.
str_ms_v_secret_place_long_descr_fac3|In diesen harten Zeiten kann eine verborgene Schatzkammer sehr nützlich sein. Sogar Gerste ist ein Schatz in Kriegszeiten.
str_ms_v_secret_place_long_descr_fac4|In einem verborgenen Lager könnt Ihr Eure Vorräte vor dem Feind verstecken.
str_ms_v_secret_place_long_descr_fac5|Ein armer Fürst ist der, der keine verborgenen Lagerhäuser hat. Schließlich können Plünderer nur das nehmen, was sie finden.
str_ms_v_secret_place_remour_descr_fac1|Die Leute munkeln, dass der Älteste irgendwo einen Schatz verbirgt -- satte zwanzig Taler!
str_ms_v_secret_place_remour_descr_fac2|Der Älteste hat irgendwo den Wodka versteckt, und die Mannen waren seit drei Tagen nicht arbeiten. Die ganze Zeit suchen sie nach dem Versteck!
str_ms_v_secret_place_remour_descr_fac3|Unser Bey ist ein gieriger Mann. Er hat ein Lagerhaus errichten lassen, doch weiß niemand, wo.
str_ms_v_secret_place_remour_descr_fac4|Die Mannen sagen, irgendwo in einem verborgenen Lager befänden sich riesige Warenmengen. Nun fürchten wir uns nicht mehr so vor Überfällen.
str_ms_v_secret_place_remour_descr_fac5|Gestern fanden die Mannen ein geheimes Lager voller Wodka und Speck. Sie vertilgten sämtliche Vorräte -- der Älteste war vor Zorn ganz außer sich!
str_ms_v_administration_short_descr_fac1|Rathaus
str_ms_v_administration_short_descr_fac2|Rathaus
str_ms_v_administration_short_descr_fac3|Rathaus
str_ms_v_administration_short_descr_fac4|Rathaus
str_ms_v_administration_short_descr_fac5|Rathaus
str_ms_v_administration_long_descr_fac1|Ein Gemeinderat kann dem Ältesten sehr nützlich sein. Die Leute kölnnen sich abends versammeln und alle wichtigen Dinge entscheiden.
str_ms_v_administration_long_descr_fac2|Wenn es im Dorf ein Rathaus gibt, herrscht mehr Ordnung.
str_ms_v_administration_long_descr_fac3|Im Haus des Bey können Kriminelle festgesetzt und verurteilt werden. Dadurch steigt der Wohlstand der Bürger.
str_ms_v_administration_long_descr_fac4|In ein Wachhaus könnt Ihr öffentliche Ruhestörer und Kriminelle sperren. Das beruhigt die allgemeine Lage.
str_ms_v_administration_long_descr_fac5|Im Gemeindehaus werden die wichtigen Unterlagen verwahrt. Und wenn ein paar Tunichtgute Unfrieden stiften, könnt Ihr sie zur Sicherheit ebenfalls dort einsperren.
str_ms_v_administration_remour_descr_fac1|Der Älteste beriet sich neulich bis in die Morgenstunden mit dem Steuereintreiber. Als die Sonne aufging, schleiften die Bürger sie beiden an den Knöcheln hinaus.
str_ms_v_administration_remour_descr_fac2|Einer der Bürger hat sich neulich betrunken und die ganze Nacht Unruhe gestiftet. Er wurde drei Tage lang eingekerkert für dieses Verhalten.
str_ms_v_administration_remour_descr_fac3|Im Dorf wurde neulich ein Dieb gefangen. Er wurde im Haus des Bey gefangengehalten, bis die Wache eintraf.
str_ms_v_administration_remour_descr_fac4|Gestern wurde mein Nachbar verhaftet. Was er getan hat? Fast nichts -- er hat nur ein Pferd gestohlen...
str_ms_v_administration_remour_descr_fac5|Seit das Gemeindehaus errichtet wurde, sieht man das Jungvolk abends nicht mehr in den Straßen. Sie hocken alle im Gemeindehaus und diskutieren über Politik.
str_ms_v_judge_short_descr_fac1|Richter
str_ms_v_judge_short_descr_fac2|Richter
str_ms_v_judge_short_descr_fac3|Richter
str_ms_v_judge_short_descr_fac4|Richter
str_ms_v_judge_short_descr_fac5|Richter
str_ms_v_judge_long_descr_fac1|Zügige Aburteilung bringt Frieden und Ordnung. Wenn es im Dorf einen Richter gibt, kann der Fürst gut schlafen.
str_ms_v_judge_long_descr_fac2|Euer eigener Richter im Dorf ist unentbehrlich. Schließlich wollt Ihr Eure Schmutzwäsche nicht öffentlich waschen.
str_ms_v_judge_long_descr_fac3|Mit einem Kadi im Dorf werden alle Konflikte rasch und gerecht gelöst, und die Schatzkammer füllt sich mit neuen Einnahmen.
str_ms_v_judge_long_descr_fac4|Der Ratsherr hat immer ein offenes Ohr für Ankläger und fällt Urteile -- gegen Gebühr, versteht sich.
str_ms_v_judge_long_descr_fac5|Der Dorfrichter ist ein vielbeschäftigter Mann. Er erlaubt dem Kriegsherrn keine... nennen wir es zweifelhafte Aufwendung von Finanzmitteln.
str_ms_v_judge_remour_descr_fac1|Die Leute sagen, der neue Richter sei nicht bestechlich. Wie fällt er denn dann seine Urteile?
str_ms_v_judge_remour_descr_fac2|Der neue Richter lässt sich nur flüssig bestechen. Der säuft sich in null Komma nichts um den Verstand.
str_ms_v_judge_remour_descr_fac3|Kadi Astakh hört allabendlich einen neuen Disput. Viel Volk schart sich und gafft -- seine ausgefeilten Urteile sind wahrlich ein Schauspiel.
str_ms_v_judge_remour_descr_fac4|Es heißt, dass der neue Richter sich der Korruption nicht ergeben wird! Wie sollen die Dörfler nun überleben?
